stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,14.76,0,2.73,0,0,0,0,0
16hpf,5.39,0,1.65,0,3.39,0,0,0
19hpf,12.95,0,0,0,1.92,0,0,0
24hpf,69.5,0,0,0,10.38,0,1.11,1.01
2dpf,8.91,0,0,2.34,5.54,0,0,13.58
3dpf,106.28,0.81,0.87,0,18.8,0,0,6.68
5dpf,9.94,0,6.16,1.92,19.04,3.2,1.02,10.76
10dpf,161.02,2.86,1.65,0.86,40.79,0,1.07,25.16
