stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.42,1.25,0,1.12,1.96,0,0,3.69
3dpf,0.72,0,0,0,0,0,0.46,0
5dpf,1.59,1.4,1.49,0,5.04,1.84,5.54,1.36
10dpf,0.45,0,1.1,0,0.54,0.37,9.15,0.89
