stage,central_nervous_system,endoderm,mesenchyme,periderm
24hpf,0,0,0,81.59
2dpf,0,0,0,0.74
3dpf,0.35,0,0,4.61
5dpf,0,0,0,8.99
10dpf,1.41,0.51,0.53,11.92
