stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,6.14,0,0,0,0,0,0,0
19hpf,0,0,3.61,0,0,0,0,0,0
24hpf,0,3.92,5.91,0,0,0,0,0,0
2dpf,7.89,0,9.29,0.64,3.5,1.61,0,1.07,2.56
3dpf,4.69,1.24,3.77,0,0.88,0.8,0,0,0.5
5dpf,1.63,2.67,6.1,2.7,0,6.66,0.33,0.75,0.96
10dpf,7.23,41.31,0.92,0.57,0.64,2.19,0,0,0.48
