stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.88,0,0,0,0,0,0,0
2dpf,3.31,0,0.74,3.01,1.55,0,1.15,0
3dpf,9.68,0,0,2.53,1.19,0,0.39,0
5dpf,1.4,0.7,2.12,5.53,0,0.29,2.42,4.31
10dpf,9.21,0,0,3.74,0,0,0.91,1.61
