stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,21.71,0,0.57,0,0.56
3dpf,1.61,0,0,0,0
5dpf,19.85,0.33,0.55,0.87,0.34
10dpf,0.39,0.67,0,0,0
