stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0.92,0,0,0,0,0,0,0,0
2dpf,4.8,0,0,0,0,7.17,0,0,2.92
3dpf,5.28,1.32,0,0,0.56,1.82,0,0.56,1.45
5dpf,2.52,0,0.52,1.88,0,6.52,0.64,0,6
10dpf,5.9,1.1,1.72,2.55,0,3.52,0,2.54,1.8
