stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.27,0,0,0,1.5,0,25.33
3dpf,10.28,0,2.08,1.28,0,0,3.86
5dpf,5.76,3.48,5.69,10.88,1.89,0.68,25.99
10dpf,31.98,4.59,0.38,1.33,0,0,6.77
