stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.51,0,0,0,1.09,0,3.15
3dpf,3.23,0,0.35,0,0.4,0,2.12
5dpf,0,0,0,0,1.78,0,1.76
10dpf,2.26,1.17,0,1.4,2.22,3.02,3.43
