stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2232.91,35.28,0,0,391.04,52.22,0,11.3,60.65,594.25
12hpf,464.18,7.16,0,0,147.37,34.07,7.43,15.34,10.05,165.16
14hpf,5.12,0,4.41,0,28.79,3.26,0,0,3.11,2.72
16hpf,10.65,0,0,0,10.06,8.01,0,0,4.05,3.29
19hpf,3.22,0,0,0,5.28,3.62,0,0,0,2.98
24hpf,0.9,1.42,0,0,25.54,42.89,0,0,7.92,0
2dpf,28.88,2.34,4.96,0.91,50.73,179.48,9.23,2.49,60.4,19.87
3dpf,26.25,0,0,0.85,19.08,338.2,1.37,0,24.27,10.6
5dpf,27.85,3.59,2.83,4.97,25.77,327.34,19.44,9.98,80.01,57.28
10dpf,60.81,4.79,0.4,2.64,20.92,228.67,15.04,0.51,22.06,18.15
