stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,5.1
16hpf,0,0,0,0,0,0,0,0,1.88
24hpf,0,0,0,0,0,0,0,0,0.93
2dpf,5.05,0,0,1,0,4.65,0,0,17.18
3dpf,10.77,0.53,0.48,0.74,0.42,6.83,0,0,42.38
5dpf,3.4,1.71,5.14,2.85,0.51,9.72,0.51,0.43,308.03
10dpf,21.72,2.13,0.83,0,0.6,5.47,0,1.63,146
