stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.38,1.78,0.47,0.55,2.29,0,0.74
3dpf,9.66,0.36,0.31,0,0.64,0,0
5dpf,0.72,1.01,0,0,4.51,0.52,3.31
10dpf,7.45,1.79,1.78,0,0.9,0.62,0.55
