stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,1.09,0,0,0,0,0
2dpf,72.83,1.22,0.85,0.7,4.8,8.33,0,1.09,2.57
3dpf,17.91,1.5,0,1.96,0,3.96,0.48,0,0
5dpf,37.23,0.46,2.07,2.03,0.62,3.93,1.35,0,5.83
10dpf,143.96,0.99,3.41,7.55,0.93,18.55,0,2.56,7
