stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,133.87,1342.71,0,8.89,0,0,0,0
12hpf,0,758.24,0,0,0,0,0,0
14hpf,0,1763.66,3.98,0,2.96,0,0,44.81
16hpf,0,6.51,0,0,1.99,0,0,15.69
24hpf,0.87,0,0,0,0,0,0,0
2dpf,3.83,0.96,2.71,1.43,2.21,0,0,1.38
3dpf,1.66,0,0,0.3,1.23,0,0.46,0
5dpf,2.12,0,0,0,0,0.85,0,1.9
10dpf,3.84,0,0,0.4,0.65,0.99,3.08,0
