stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,1.79
2dpf,0,0.56,0.96,0.62,80.52
3dpf,2.36,0,0,0,17.07
5dpf,0,0,0,0,139.85
10dpf,1.06,0,0,0,28.53
