stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.82,0,0,0,0,0,0,0
2dpf,0,0,1.34,0,0,0,0,0
3dpf,7.15,0,0,0,1.44,1.11,1.07,1.17
5dpf,1.43,0,0,0.34,0,0,0.67,0.64
10dpf,0.44,0.5,0,0,0.64,0,0,0
