stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.17,0.56,0.69,1.94,0.69,0,0
3dpf,3.39,0,0,0,1.26,0,0
5dpf,0,0,0.76,0,2.82,0.3,0.54
10dpf,2.95,0,0,0,0,0,0
