stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme
2dpf,1.01,0,0,0
3dpf,3.81,0,0,0.58
5dpf,0,0.59,0.76,0
10dpf,0.6,0,0,0
