stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.82,0,1.06,0.69,2.51,10.13
3dpf,4.31,0,0.51,2.72,0,0.95
5dpf,0.53,0.36,0,2.13,1.14,8.21
10dpf,1.63,0,0,3.51,2.62,1.2
