stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.65,0,0,0,1.63,0,1.31
3dpf,13.58,0,0.48,0,1.91,0.34,0.71
5dpf,0,0.67,0.53,1.03,2.63,0.38,1.27
10dpf,5.6,0,0,0,2.84,0,0
