stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
24hpf,0.91,0,0,0,0,0
2dpf,3.51,0,0,0,2.41,0
3dpf,10.08,0,0,0,4.41,0
5dpf,1.42,0,1.47,0.5,2.89,0.54
10dpf,10.94,0.65,0,0,2.83,0
