stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,177.95,0,24.48,0,40.75,0,0,40.21,9.74,108.9
12hpf,774.75,89.04,37.97,59.72,250.98,71.32,2.65,198.24,246.44,569.72
14hpf,341.61,14.06,42.01,81.11,87.81,81.27,0,45.3,110.14,370.17
16hpf,621.21,56.02,45.28,122.17,180.59,111.97,18.71,92.04,262.6,589.11
19hpf,374.68,1.6,10.52,29.78,36.26,15.56,7.96,12.37,8.4,293.71
24hpf,653.89,9.37,93.91,58.12,160.57,74.46,95.53,7.86,111.27,321.58
2dpf,741.53,25.99,101.47,140.36,268.99,456.9,136.83,7.36,162.5,444.19
3dpf,1655.36,50.78,33.25,68.77,43.52,548.63,27.71,0,34.14,197.94
5dpf,232.67,82.57,147.7,207.27,60.27,619.61,79.15,33.64,90.23,716.82
10dpf,797.25,154.18,154.31,141.67,33.24,401.27,48.92,1.92,44.46,203.73
