stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2739.16,650.53,0,0,2663.32,0,0,69.22,9210.48,3181.33
12hpf,2180.82,797.41,2.06,360.45,2462.51,33.4,16.04,82.02,9880.17,4448.07
14hpf,1219.18,106.23,54.96,549.5,1116.79,104.9,17.62,50.54,4863.28,2669.74
16hpf,168.05,157.68,20.47,112.34,712.1,6.1,0,100.2,2131.74,528.38
19hpf,143.27,0,0,33.55,562.44,0,41.68,4.01,383.24,426.12
24hpf,68.15,24.36,2.89,54.99,78.87,8.16,2.18,3.21,362.05,139.76
2dpf,8.32,0,0,9.38,38.54,47.84,2.85,0,11.3,46.63
3dpf,3.15,0,0,1.01,1.27,14.79,0,0,1.2,7.07
5dpf,0.48,0.67,0,3.76,0.81,5.14,0,0,1.15,10.05
10dpf,6.51,0,0,1.98,0.83,11.3,0,0,0.88,0.38
