stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.64,1.01,0,2.36
3dpf,0.75,0.42,0.42,0
5dpf,0,0,0.35,0
10dpf,0,0.9,0,0.97
