stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.85,0,11.23,0,0.56,3.88,0,2.63,2.08
3dpf,17.51,0.82,6.76,2.47,2.24,8.39,0,0.78,4.82
5dpf,16.58,1.79,53.21,7.68,2.7,43.55,5.36,3.56,31.61
10dpf,46.94,8.36,63.19,5.95,3.61,48.53,2.25,3.13,48.22
