stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0.93,0,0,0,0,0,0
2dpf,1.16,0,0,0,6.94,0,0
3dpf,57.4,0,0,0,15.12,0,0
5dpf,1.22,1.55,0.53,0,7.61,0,0.81
10dpf,77.14,0,0,0.53,37.27,1.95,1.57
