stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.22,0,0,2.48,1.46,6.37,0,0,15.24
3dpf,91.7,0,0,0,0.49,12.4,0,0.34,0.5
5dpf,20.27,0.7,1.11,0.81,0,10.12,2.29,1.35,2.08
10dpf,113.71,0.49,0.45,0.85,2.08,13.06,0.91,0,0
