stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,2.72,0,0,0
24hpf,0,0,0,0,0,0,0.89,0
2dpf,3.15,0,0,0.91,1.07,3.22,0,4.18
3dpf,122.44,0,0,0,0,2.91,0,0.57
5dpf,4.2,0.58,1.13,2.63,0.42,11.92,3.67,1.61
10dpf,68.91,0,0.48,1.19,0,3.11,1.58,0.79
