stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,5.45,2.47,0.5,0.8,0
3dpf,9.13,0,4.28,0,0.77
5dpf,5.57,0,2.17,0.75,2.33
10dpf,6.61,0,1.66,0,2.32
