stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,9.45,0,0,0,0,0
12hpf,0,0,0,0,1.79,0
2dpf,1.04,0,1.59,0,0,0.52
3dpf,3.45,0.7,0,1.01,0,0
5dpf,1.15,1.65,0.38,2.89,0,0.58
10dpf,4.71,0,0,0,0,0
