stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.46,0,0.33,0,0.52,0,0
5dpf,0,0,0.75,0.9,0.71,0.88,0
10dpf,0.78,1.29,0,0,0.41,0,0.91
