stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.52,0.66,4.94,13.16,0.6,7.13,5.48
3dpf,3.39,0,0,1.49,0,0.59,0.9
5dpf,0,0.36,0,3.25,0,0.77,3.72
10dpf,0.83,2.38,1.06,6.29,0,0.37,1.29
