stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,1.65
3dpf,5.58,0,0.35,1.15,0,0.34,0
5dpf,0.65,0,0,3.54,0.31,0,0.39
10dpf,5.67,0.99,0,0.61,0,0,0
