stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.3,0,0,0,0,0.92,0.91,0.96,4.2
3dpf,4.5,1.06,0,1.26,0.56,0.68,0,0.83,6.61
5dpf,1.22,0,1.69,1.97,0,2.29,0.78,0.86,22.16
10dpf,6.02,1.49,2.63,1.12,0.95,10.16,0,0.7,16.4
