stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,0,2.23,0
16hpf,10.7,0,0,0,0
19hpf,1.74,0,0,0,0
24hpf,7.59,0,0.94,0,0
2dpf,19.7,0,3.03,6.4,2.08
3dpf,47.98,0.34,0.77,8.29,0.29
5dpf,1.52,0,0,12.58,0.96
10dpf,17.47,0,0,3.95,0
