stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.2,0,0,0,0,0,1.85
3dpf,1.66,0.55,0,0.31,1.15,0.65,0
5dpf,0,0,0,0.69,0.76,0,0
10dpf,1.71,0.45,0.59,0.53,5.49,1.47,1.65
