stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.75,0,0
3dpf,3.08,0,0.46,0,1.58
10dpf,2.61,0.48,1.77,0.39,0
