stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,39.95,0,0,0,17.74,0,0,71.5,0
12hpf,71.84,2.11,1.77,3.65,9.59,8.9,21.78,43.52,35.94
14hpf,0,0,0,0,0,0,0,0,5.87
16hpf,3.81,0,0,1.97,1.88,0,0,5.41,6.14
19hpf,1.53,0,0,1.68,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,0,0.87
2dpf,0.86,0,0,0,0,0.5,0.95,0,1.04
3dpf,86.76,0,0,0,0.38,0.72,0,0,0.83
5dpf,1.73,0,0,0,0,0.69,0,0,0.91
10dpf,7,0,0,0,0,0.92,0,0,0
