stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,1.76,0,0,0,0,0
2dpf,0,0,0,0.56,1.72,0.59,2.25
3dpf,7.07,0,1.4,0,0.72,0,0.54
10dpf,1.14,0,0,0,0,0,0
