stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,14.59,0,1.34,1.13,0,1.32
3dpf,1.37,0,0,0,0.35,0
5dpf,12.01,0.66,0.56,0,2.35,0.31
10dpf,2.4,0.86,0,0,0.59,0
