stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,10.48
16hpf,0,0,0,0,0,0,1.65,3.11
19hpf,0,0,0,0,0,0,0,4.02
24hpf,0,0,0,0,0.94,0,0,0
2dpf,0,0,0,0,0.52,0,0,3.78
3dpf,1.57,2.37,0.99,0.32,2.66,10.04,0,1.67
5dpf,0.33,3.28,0.49,1.13,0.71,0.79,1.19,13.59
10dpf,22.74,4.1,7.16,3.34,3.19,5.6,1.14,6.96
