stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.71
3dpf,27.92,0,0,0,0.43,1.67
5dpf,4.89,1.38,1.61,3.51,0,10.51
10dpf,14.21,0,0,0,0,3.22
