stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0.81,0
2dpf,6.04,0,1.04,0.97,0
3dpf,49.41,0,1.26,0,0
5dpf,18.54,1.51,7.74,1.78,0.84
10dpf,1.44,0,0,0,0
