stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.7,0,2.56,2.08,10.5,1.42,0,1.43,3.53
3dpf,13.45,0.43,0,1.06,8.59,0,0,0,0.8
5dpf,1.54,0.79,3.99,2.57,13.17,0.7,0.88,1.71,5.45
10dpf,8.59,1.19,3.06,2.39,9.36,0,0,0,1.11
