stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.57,0,1.13,0,0,0
3dpf,4.19,0,0.86,1.52,0,0
5dpf,0.73,0.32,0,1.2,0,0.36
10dpf,5.1,0,0,0,0.48,0
