stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,5.4,0,0,0,0,0
2dpf,0,0,0.72,0.9,0,0,0,0
3dpf,2.27,0,0,0,0,0.44,0,0.34
5dpf,1.01,0.45,0,0,0,3.83,0.89,0.89
10dpf,2.8,0,0,0,0.4,0.99,0,0
