stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.48,0,0,3.98,14.04,4.26,4.56
3dpf,0.36,0.84,2,0.51,32.13,0.37,0
5dpf,2.06,0,0,0.36,8.44,0,1.46
10dpf,0,0,0,0,6.24,0,0
