stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.97,0,1.15
3dpf,0.79,0,0.49,1.03,0.5,0,0
5dpf,0,0.67,0,0.35,0,0.32,0
10dpf,2.15,1.76,0,0,1.84,0,0
