stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,0,8.23,2.72,0,0,0
2dpf,2.6,0,0,1.97,0,0,4.28
3dpf,3.43,0.72,0,0.66,0,1.26,2.36
5dpf,4.48,0,0.64,0.66,0,4.01,24.39
10dpf,2.79,0,0.39,1.84,0.45,2.4,8.6
