stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1,0,0
2dpf,3.86,0,0,0.86,50.39,0,0,1.11,4.7
3dpf,1.25,0,0,0,51.26,0,0,0,0
5dpf,1.26,3.83,13.13,6.05,383.56,1.11,4.61,3.4,23.04
10dpf,2.46,0,0,0,18.28,0,0,4.99,0
