stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.25,1.89,6.87,1.83,0.55,4,4.31
3dpf,1.96,0,0,4.12,0,0,0
5dpf,0.5,0,0,0.38,0.84,0,0
10dpf,1.03,0.71,0,0,0,0,0
