stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.12,1.27,0,0.53,0,0,0
3dpf,0.4,1.25,0,1.17,0,0,0
5dpf,0.83,2,0,1.28,2.96,0,1.38
10dpf,1.74,17.67,1.51,0,0,0.69,0
