stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
19hpf,5.88,0,0,0,0,1.51
24hpf,1.65,0,0,0,0,0
2dpf,0,0,0,1.7,1.74,0
3dpf,0,0.69,0.36,2.6,1.51,0
5dpf,0.81,0,0,35.68,0.73,0
10dpf,0,0,0,17.6,1.36,0
