stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0,0,0,0,0
2dpf,6.54,0,9.19,1.13,0,1.33,1.39,1.78
3dpf,13.49,0,4.2,0,0.41,0,0,0
5dpf,2.46,0,1.75,0,3.53,0,0,0
10dpf,3.65,0.89,3.07,0,0.4,0,0,0
