stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.81,0,2.04,1.44,0,3.57,0,0.62,11.31
3dpf,9.41,2.64,0,1.52,0,2.41,0,0,7.77
5dpf,13.53,9.69,0,3.9,0.66,7.81,0.31,3.01,17.3
10dpf,22.35,7,0.93,3.53,0,9.86,0,1.85,15.78
