stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,105.82,0,0,0,9.56,8.96,0,0,9.06,27.81
12hpf,168.31,8.02,0,8.05,27.14,8.29,0,22.93,91.61,48.18
14hpf,27.81,2.43,11.09,42.43,22.4,5.51,6.33,2.97,50.47,20.59
16hpf,114.96,18.49,60.04,57.53,71,31.05,1.85,18.77,195.78,73.7
19hpf,64.08,0,3.63,1.54,13.98,1.54,6.83,0,13.38,10.4
24hpf,81.79,0.82,42.45,2.51,17.38,5.09,10.23,0.86,22.11,9.8
2dpf,303.69,6.81,17.23,25.69,100.33,143.21,25.08,2.98,30.26,64.31
3dpf,761.92,10.93,9.41,8.86,9.28,66.71,2.62,0,7.11,18.95
5dpf,149.82,20.24,41.05,60.36,27.54,246.96,58.36,18.52,34,118.09
10dpf,342.91,37.96,22.88,56.01,27.04,259.67,17.74,1.7,28.69,52.08
