stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2.43,0,0,0,0,0,0
2dpf,5.45,0,0.82,17.15,3.36,1.11,0
3dpf,65.43,0.32,2.19,3.44,19.89,0,2.35
5dpf,10.84,2.15,1.94,3.73,36.33,0.6,32.41
10dpf,18.64,3.63,0.59,0,12.33,0,1.66
