stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.62,0.7,0,2.09
3dpf,0.38,0,0.56,0,1.35,0,0
5dpf,0,12.26,8.25,0,1.73,0.35,4.09
10dpf,0.89,0,1.04,0,1.9,0,0
