stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,1.84,0,0,0,0,0,0
2dpf,3.91,0,4.56,3.76,2.75,6.7,1.95,5.83
3dpf,1.58,0,0.96,0.64,0.64,2.1,0.46,4.44
5dpf,2.24,2.93,6.4,3.21,3.31,19.06,3.39,16.73
10dpf,2.17,0.37,3.13,0.42,0.64,9.78,1.26,10.04
