stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,4.64,2.31,2.89,0,2.53
3dpf,2.01,0,0.29,0,0.83,0,0,0
5dpf,0.4,0,1.26,0,0.84,0,0.5,0.35
10dpf,1.6,0.58,1.13,0,2.82,0,0.75,0
