stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,3.02,0,1.52,0.49,0,0,1.15
3dpf,2.25,0,0,0,0,0,0
5dpf,3.39,0.91,0,0,0.97,0,0.4
10dpf,0.9,0,0,0,0,0.65,0
