stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,20.79,0,0.49,4.03,0,0.3,0
5dpf,2.6,0.78,0,1.95,0,2,1.21
10dpf,37.24,1.82,0,4.59,0.59,1.05,0
