stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
16hpf,0,0,0,0,0,1.8
24hpf,0,0.92,0,0,0,0.89
2dpf,0,0,0,0,0,7.18
3dpf,0.42,0,0,0.31,0.45,6.75
5dpf,0,0,0.9,0,0,68.3
10dpf,1.49,0,0,0.71,0,9.23
