stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.45,0,0,0,0,0,0,21.46,21.49,59.55
12hpf,60.92,2.1,1.79,6.88,46.01,25.7,1.99,122.41,62.32,73.51
14hpf,19.15,5.57,2.74,0,11.9,13.49,0,19.05,27.87,88.56
16hpf,31.57,0,1.66,1.66,33.11,10.68,5.07,39.5,26.13,95.33
19hpf,16.91,0,2.06,4.57,17.98,8.43,0,14.32,1.59,18.94
24hpf,15.38,0,2.45,6.61,8.13,10.98,1.93,5.47,15.56,26.69
2dpf,186.27,0.52,6.23,21.87,44.88,241.21,31.72,11.83,65.69,114.22
3dpf,709.51,16.71,7.76,21.51,22.22,448.86,13.23,0.36,20.27,60.96
5dpf,82.22,11.92,29.56,40.74,14.69,254.62,24.25,15.86,39.39,178.17
10dpf,463.92,27.97,26.25,33.4,14.85,164.04,13.32,0,17.11,46.43
